PM10,O3,SO2,PM2.5,NO2,CO,V13305,V10004_700,V11291_700,V12001_700,V13003_700
126.0,32.0,17.0,86.0,88.0,1.3708212881575088,0.0,1019.5,1.2,6.7,79.0
28.0,50.0,6.0,17.0,23.0,0.7,0.0,1014.1625,2.5,18.0625,81.5
68.0,137.0,9.0,27.0,44.0,0.7,0.0,1016.5875,1.125,18.8,69.125
53.0,128.0,13.0,26.0,44.0,0.7,0.0,1012.2,1.7,17.3,58.3
106.0,7.0,8.0,91.0,68.0,1.1,0.8,1017.4,1.1,7.7,85.5
73.0,82.0,18.0,37.0,43.0,0.8,0.0,1015.5,1.9,17.6,72.0
14.0,38.0,5.0,17.0,36.0,0.9,0.8413996331125091,1018.23,2.15,7.73,97.75
30.0,73.0,4.0,19.0,28.0,0.7,0.1,1001.7,1.5,24.9,88.5
48.0,180.0,6.0,27.0,38.0,0.9,0.0,1001.6,0.9,30.6,78.3
49.0,29.0,9.0,39.0,32.0,0.7,0.0,1031.2,2.4,2.1,58.3
47.0,33.0,8.0,33.0,42.0,0.9,0.0,1026.9,0.7,5.2,81.8
31.0,55.0,5.0,19.0,20.0,0.8,0.7789234612999723,1015.4,2.3,14.5,94.8
35.0,113.0,8.0,19.0,31.0,0.8,0.0,1007.1,1.75,30.125,76.875
72.0,22.0,9.0,50.0,62.0,1.3,0.5920180769638144,1007.5,1.1,17.1,92.8
75.0,136.0,8.0,33.0,52.0,0.9,0.0,1007.2,1.4,20.2,73.5
135.0,186.0,18.0,65.0,60.0,1.2,0.0,1005.7,0.7,26.9,81.0
0.0,134.0,10.0,0.0,42.0,1.2,0.0,1007.875,1.25,20.1,80.875
74.0,70.0,6.0,41.0,61.0,0.6,0.0,1021.3,0.9,7.3,78.0
41.0,91.0,5.0,29.0,14.0,0.7,0.5428032517774453,1004.1,2.1,21.3,84.5
53.0,45.0,6.0,53.0,34.0,0.9,0.3,1018.9,1.1,8.5,81.3
35.0,171.0,7.0,18.0,23.0,0.7,0.0,1000.5375,2.125,31.05,68.25
73.0,70.0,8.0,73.0,43.0,1.0,0.2,1022.3,3.1,12.3,74.0
83.0,174.0,11.0,46.0,41.0,0.8,0.0,1003.3,1.0,27.4,85.0
30.0,63.0,5.0,17.0,29.0,0.5,0.05,1005.15,1.125,22.7,84.75
52.0,94.0,8.0,35.0,30.0,1.3,1.3,1002.2,0.3,23.3,84.8
57.0,49.0,11.0,33.0,32.0,1.1,0.0125,1005.3375,1.5,16.7,88.625
34.0,55.0,5.0,34.0,25.0,0.9,0.6622425916611814,1022.85,2.75,5.0,88.75
73.0,112.0,9.0,31.0,45.0,0.8,0.1125,1010.6625,1.25,17.725,74.0
79.0,129.0,8.0,40.0,48.0,0.9,0.0,1002.5,1.1,28.1,71.8
181.0,232.0,19.0,96.18728265774453,66.0,1.3,0.0,1005.1,0.8,22.8,78.0
88.0,96.0,9.0,58.0,81.0,1.0,0.0,1021.2375,0.75,9.5875,74.5
117.0,117.0,10.0,69.0,81.0,1.2,0.0,1020.08571428571,0.571428571428571,17.5142857142857,83.8571428571429
46.0,43.0,7.0,27.0,53.0,1.0,0.590062418882372,1014.4,1.3,19.0,93.8
116.0,63.0,8.0,104.0,46.0,1.1,0.75,1017.5875,0.5,8.8625,75.125
36.0,16.0,5.0,35.0,30.0,0.8,0.7775961771280802,1021.0,2.9,9.5,93.8
31.0,39.0,6.0,20.0,21.0,0.9,1.4,1014.075,3.125,6.7875,94.5
67.0,79.0,9.0,38.0,50.0,0.8,0.6,1024.3,1.1,9.5,82.3
38.0,71.0,3.0,24.0,27.0,1.0,0.6737593901788683,1001.55,2.48,24.8,92.0
100.0,96.0,13.0,50.0,51.0,1.1,0.27093027943465486,1008.875,1.5,19.4375,79.375
86.0,96.0,12.0,45.0,32.0,1.1,0.0,1017.6,1.3,15.1,65.8
48.0,75.0,5.0,44.0,31.0,0.7,1.4,1024.1,1.9,3.8,84.5
88.0,222.0,13.0,49.0,73.0,1.1,0.0,1009.475,0.625,23.5875,68.125
23.0,39.0,6.0,21.0,26.0,0.7,0.7516394079152171,1029.1,2.7,5.6,93.5
105.0,0.0,19.0,67.0,65.0,1.0,0.0,1022.7,2.0,5.0,69.5
121.0,175.0,16.0,46.0,68.0,0.9,0.0,1006.55,0.8,25.95,66.0
132.0,116.0,17.0,69.0,52.0,1.0,0.009297274847428483,1015.0,2.1,15.3,67.5
91.0,19.0,6.0,89.0,43.0,1.2,1.0,1023.3,1.1,4.9,94.5
163.0,137.0,16.601821404041615,90.0,87.0,1.306424452896633,0.0,1019.1,0.8,15.8,73.0
31.0,88.0,20.0,14.0,6.0,0.5,0.0,997.2,2.7,31.7,69.0
79.0,195.0,14.0,45.0,70.0,1.0,0.0,1014.8,0.5,22.4,69.3
37.0,55.0,5.0,17.0,25.0,0.7,0.9,998.3,1.9,28.6,81.0
161.0,154.0,22.0,56.0,60.0,0.8,0.0,1015.1,0.5,17.8,79.0
115.98096034239066,70.0,13.80419911227456,74.01031891385739,65.0,1.087087335460628,0.0,1029.1,1.6,3.6,70.0
67.0,191.0,13.0,39.0,31.0,0.9,0.0,1000.1,1.2,28.1,84.0
63.0,18.0,7.0,47.0,34.0,1.3,0.871428571428572,1007.4875,2.875,11.3375,90.375
106.0,164.0,18.0,51.0,40.0,0.9,0.0,1002.0,1.9,27.8,70.0
48.0,33.0,6.0,42.0,25.0,0.8,0.5739141496672335,1031.5,1.971163567080069,3.1,86.5
40.0,41.0,8.0,31.0,35.0,0.7,0.0,1026.1375,0.75,2.75,68.125
90.0,35.0,22.0,64.0,53.0,1.3,0.7,1015.1,1.5,17.5,92.0
114.0,156.0,8.0,60.0,55.0,0.8,0.0,1007.8,0.6,20.6,76.0
42.0,169.0,8.0,18.0,25.0,1.0,0.0,1001.025,1.75,30.325,73.625
37.0,94.0,8.0,21.0,34.0,0.7,0.0,1013.9,1.4,21.2,78.5
57.0,151.0,11.0,28.0,43.0,1.0,0.25,1005.8375,1.125,25.3375,74.875
100.0,214.0,22.0,36.0,44.0,0.9,0.0,1009.7,1.8,23.1,59.0
47.0,122.0,5.0,29.0,26.0,0.7,0.6,997.8,2.0,31.6,74.8
15.0,76.0,6.0,7.0,19.0,0.6,0.0,1019.9,1.8,16.7,81.8
55.0,97.0,7.0,41.0,39.0,1.1,0.0,1013.73,1.5,12.28,84.25
137.0,33.0,15.0,105.0,66.0,1.5,0.0,1023.25,0.98,9.5,72.5
47.0,105.0,9.0,29.0,25.0,0.8,2.25714285714286,1018.225,1.875,14.0875,73.75
62.0,56.0,3.0,66.0,20.0,1.0,0.0,1022.7,2.5,6.1,85.0
86.0,121.0,8.0,39.0,34.0,0.7,0.0,1003.4,3.1,24.7,67.5
64.0,41.0,7.0,49.0,53.0,1.0,0.0,1013.9,1.1,18.1,90.3
43.0,157.0,4.0,22.0,27.0,0.8,0.0,1005.65,2.08,26.0,81.5
59.0,47.0,6.0,40.0,35.0,0.9,0.7062873500090934,1009.0,1.875,17.9125,95.25
22.0,15.0,5.0,21.0,31.0,1.0,0.9569391193116097,1018.225,2.875,3.2375,97.5
143.0,56.0,12.0,103.0,72.98627158679821,1.355855281262945,0.0,1018.0875,0.375,7.775,79.5
130.0,54.0,16.0,76.0,60.0,1.2,0.1,1017.4,3.7,17.1,67.8
40.0,142.0,6.0,20.0,31.0,1.0,0.0,1001.5,0.9,29.4,77.0
21.0,103.0,6.0,9.0,15.0,0.6,0.0,1000.4375,3.0,33.7125,58.125
158.0,165.0,15.373540575022233,81.0,91.0,1.3,0.0,1011.8,0.6,18.6,85.0
69.0,90.0,12.0,21.0,36.0,0.7,0.0285714285714286,1014.325,1.5,20.7375,51.375
45.0,87.0,5.0,22.0,33.0,0.6,0.0,1011.9,2.0,19.3,83.8
143.0,162.0,15.0,88.0,59.0,1.1,0.05354791644038315,1004.5,0.9,22.1,81.0
101.0,17.0,10.0,89.0,37.0,1.3,0.1,1025.1,1.8,5.8,92.8
44.0,85.0,9.0,19.0,21.0,0.7,0.0,1012.6625,3.625,23.0375,73.75
66.0,106.0,6.0,30.0,30.0,0.8,0.36118235952624644,1001.65,2.08,29.4,81.25
101.0,69.0,14.0,48.0,60.0,0.9,0.0,1030.6,1.9,1.4,67.5
44.0,89.0,5.0,18.0,22.0,0.6,0.0,1000.3,3.4,30.4,73.8
70.0,50.0,11.0,38.0,56.0,1.2,0.775,1015.8625,1.375,17.1375,87.5
59.0,150.0,6.0,31.0,39.0,0.7,0.2,1005.7,1.4,21.5,83.5
21.0,68.0,5.0,15.0,23.0,1.1,0.7329644211248505,1009.0,2.4,22.4,95.3
49.0,82.0,7.0,34.0,51.0,1.0,0.0,1021.6,0.3,10.3,85.3
86.0,117.0,11.0,36.0,36.0,0.8,0.0,1017.25,1.875,15.1625,71.25
83.0,88.0,14.0,51.0,46.0,1.2,0.0,1007.9,2.5,15.6,75.3
91.0,190.0,11.0,35.0,35.0,0.8,0.0,1008.775,2.125,24.15,63.5
89.0,94.0,11.0,34.0,63.0,0.7,0.0,1023.8,0.6,15.5,67.3
124.56822651174008,121.0,18.0,74.86892556972182,69.48311475856389,1.264373345828533,0.0,1018.7,0.6,15.1,85.3
56.0,103.0,9.0,21.0,31.0,0.9,0.0,1004.3,1.8,29.9,76.0
46.0,138.0,10.0,25.0,34.0,0.7,0.0,1013.325,1.25,19.1875,66.375
119.0,156.0,4.0,59.0,37.0,1.2,0.0,1002.2,2.7,33.0,76.0
60.0,128.0,7.0,24.0,32.0,0.8,0.15980376802210916,1001.5,2.9,31.4,70.8
145.0,27.0,9.0,96.0916702004491,71.0,1.4,0.0,1025.2,1.1,8.4,87.5
122.0,112.0,11.0,53.0,94.0,1.2,0.0,1016.9,0.4,16.3,75.5
119.0,173.0,17.0,63.0,50.0,1.1,0.09926536582112355,1005.4,0.9,26.3,82.0
127.0,118.0,17.0,66.0,37.0,1.1,0.0,1014.8,2.3,15.8,56.8
146.0,41.0,20.0,93.14091951729489,57.0,1.3,0.21549719413691815,1023.9,1.1,7.9,78.0
76.0,98.0,7.0,37.0,45.0,0.9,0.0,1001.3,2.0,26.8,75.3
54.0,51.0,20.0,46.0,37.0,1.2,2.6,1007.3,1.8,17.6,92.0
24.0,48.0,7.0,12.0,19.0,0.6,0.0,1022.4875,3.75,12.1125,65.875
147.0,136.0,12.0,70.0,57.0,1.1,0.2,997.9,1.3,30.8,80.0
37.0,30.0,6.0,24.0,29.0,0.8,0.687730955904243,1021.6,1.4,11.8,92.3
60.0,155.0,7.0,26.0,29.0,0.7,0.0,998.8,1.5,30.8,73.5
130.0,122.0,11.0,43.0,63.0,0.9,0.0,1009.4,1.6,18.5,59.8
62.0,24.0,6.0,56.0,54.0,1.2,0.5795486968620729,1016.2,1.4,12.1,93.0
100.0,22.0,9.0,79.0,57.0,1.0,0.0,1021.4,0.6,8.0,86.5
58.0,114.0,7.0,32.0,32.0,1.4,0.0,1006.1,2.3,26.3,90.5
146.0,6.0,14.449197633954377,91.0,80.0,1.4,0.0,1017.7,0.2,3.8,83.3
29.0,76.0,4.0,13.0,31.0,0.6,1.1,1001.4,1.4,25.3,94.3
90.0,153.0,13.0,37.0,54.0,0.9,0.0,1012.6,0.9,18.7,73.0
65.0,136.0,11.0,40.0,48.0,1.0,0.0,1017.4,0.625,17.55,74.125
120.0,0.0,18.0,100.0,72.0,1.3299468467181481,0.0,1023.0,1.6,8.8,63.5
48.0,36.0,8.0,37.0,40.0,0.9,0.522317548457826,1015.4,1.2,11.0,84.5
59.0,121.0,11.0,38.0,31.0,0.9,0.9,1010.7,1.6,22.2,78.0
120.22096851128242,120.0,13.357951961149745,81.13835039998617,56.0,1.3,0.0,1018.7,1.5,6.9,74.3
61.0,107.0,11.0,39.0,36.0,0.7,0.0,1019.4,2.2,12.3,68.8
17.0,29.0,5.0,8.0,28.0,1.2,0.7596158760601197,1008.08,3.15,18.85,88.75
44.0,92.0,4.0,23.0,18.0,1.0,0.0,996.2,2.5,28.6,82.3
49.0,101.0,6.0,25.0,31.0,0.9,0.4442630565128569,1000.2625,1.375,25.525,84.125
82.0,118.0,8.0,29.0,26.0,0.7,0.0,1018.4,0.3,13.1,69.3
46.0,113.0,7.0,21.0,23.0,0.7,0.0,1025.4,2.050447894329796,18.2,65.8
112.0,184.0,11.929025282014678,44.0,50.0,0.8,0.0,1013.7,0.9,22.1,70.0
98.0,107.0,10.0,58.0,73.0,0.9,0.0,1015.3,1.1,17.0,67.8
36.0,82.0,8.0,21.0,23.0,0.7,0.9625,1018.475,2.25,14.675,72.625
79.0,64.0,13.0,48.0,57.0,0.9,0.0,1015.7,0.6,19.6,80.0
174.0,168.0,15.523348030540312,85.0,87.0,1.1,0.0,1016.5,1.1,19.3,82.0
88.0,0.0,9.0,69.0,58.0,0.7,0.1,1023.3,0.4,8.1,88.3
148.88556830570914,66.0,19.0,93.7566151726192,84.0,1.3599380637757243,0.0,1025.4,1.1,4.0,78.5
24.0,43.0,4.0,36.0,24.0,0.7,0.7902773334757454,1023.7,3.8,-1.1,90.3
62.0,81.0,10.0,52.0,33.0,1.1,0.0,1017.4,1.4,10.7,67.5
99.0,89.0,10.0,52.0,54.0,1.1,0.5352530056807634,1009.45,1.98,17.9,93.5
27.0,116.0,6.0,16.0,25.0,0.8,0.0,1000.0,1.3,25.3,81.8
38.0,123.0,5.0,20.0,26.0,0.6,0.0,1002.05,2.125,32.75,64.5
86.0,51.0,14.0,48.0,59.0,1.1,0.1,1016.48,1.1,10.75,86.5
21.0,96.0,8.0,8.0,15.0,0.6,0.0,999.5,3.25,33.15,58.875
45.0,136.0,6.0,27.0,40.0,0.9,0.0,1003.8,0.9,22.9,85.0
152.0,44.0,17.0,97.90571100188802,77.0,1.5,0.0,1027.8,1.8,5.0,58.5
90.0,84.0,15.0,59.0,52.0,0.8,0.0,1024.9,1.0,5.5,78.3
92.0,102.0,8.0,50.0,42.0,1.2,0.0,1004.1,1.9,26.4,82.8
54.0,186.0,12.0,29.0,38.0,1.2,0.0,1004.9,0.9,26.5,69.8
68.0,72.0,14.0,27.0,60.0,0.7,0.0,1019.8,0.6,15.4,69.3
25.0,64.0,4.0,12.0,30.0,0.7,0.742188110079006,999.0,1.7,25.1,94.5
77.0,131.0,8.0,34.0,35.0,0.7,0.0,998.7,0.9,29.2,78.0
63.0,138.0,11.0,43.0,32.0,1.0,0.1,1002.9,1.1,24.7,88.0
41.0,62.0,6.0,25.0,43.0,1.0,1.4,1009.1,0.8,21.9,99.3
78.0,127.0,8.0,39.0,42.0,1.0,0.125,1002.8625,0.875,23.45,85.875
98.0,134.0,6.0,59.0,26.0,0.8,0.2,1009.6,1.5,18.9,84.3
86.0,81.0,10.0,45.0,55.0,0.8,0.0,1018.9,1.0,15.7,86.3
32.0,93.0,4.0,23.0,25.0,0.9,0.7827843653710849,1000.93,3.35,20.78,95.75
45.0,60.0,8.0,43.0,26.0,1.0,0.4,1021.0,1.4,8.3,84.0
82.0,78.0,12.302513455839893,47.0,36.0,0.9,0.0,1020.7,3.0,7.9,52.0
70.0,117.0,16.0,27.0,24.0,0.5,0.0,1002.5,2.5302492655572575,32.1,57.0
89.0,65.0,14.0,58.0,85.0,1.1,0.0,1018.3125,0.875,9.3375,68.625
47.0,102.0,8.0,18.0,31.0,0.8,0.0,1001.5,2.1,31.5,68.5
69.0,225.0,8.0,39.0,43.0,1.1,0.0,1002.8,1.1,28.1,75.3
66.0,103.0,10.0,36.0,43.0,1.0,0.18262225406298782,1021.5,1.4,13.4,75.0
118.44593095833277,80.0,12.679219204748655,78.94812716627851,61.0,1.5,0.30023202296444307,1009.5,1.3,16.9,85.3
44.0,20.0,3.0,54.0,33.0,1.0,1.9,1026.8,2.3,4.4,91.3
63.0,174.0,6.0,41.0,44.0,0.9,0.0,1007.8,1.1,22.1,81.8
59.0,116.0,13.0,30.0,33.0,0.9,0.4598793008675077,1004.5,1.5,26.7,89.0
93.0,13.0,9.0,76.0,47.0,1.5,0.0,1021.4,1.1,8.6,82.3
55.0,23.0,9.0,46.0,36.0,0.8,0.0,1023.225,1.125,5.9,70.25
113.0,85.0,11.0,97.0,79.0,1.0,0.0,1025.6625,0.875,4.9125,68.75
71.0,148.0,7.0,27.0,28.0,0.5,0.0,1002.1,2.8,32.8,67.0
38.0,105.0,6.0,21.0,32.0,0.8,0.3653798906873389,1000.3,1.4,29.3,82.0
90.0,41.0,7.0,49.0,84.0,1.2,0.0,1011.3,0.6,21.4,93.5
69.0,25.0,8.0,77.0,61.0,1.3,0.49357721452093806,1017.48,0.55,11.3,94.75
58.0,144.0,7.0,35.0,36.0,0.7,0.0,1001.9,2.2,27.4,70.0
134.0,67.0,10.0,89.76854756737549,52.0,1.2,0.0,1031.35,0.75,3.8625,64.75
78.0,28.0,8.0,74.0,50.0,1.1,0.0,1021.875,1.125,4.925,91.625
22.0,132.0,5.0,15.0,26.0,0.7,2.1,1003.4,0.7,26.0,87.5
71.0,85.0,6.0,43.0,50.0,1.1,0.0,1006.5,0.9,22.8,83.8
66.0,209.0,11.0,35.0,42.0,0.9,0.0,1010.45,1.375,24.1375,63.75
45.0,117.0,8.0,24.0,34.0,0.7,0.6,1011.3,2.5,19.8,72.5
142.0,39.0,15.0,92.0,92.0,1.4,0.0,1033.5,0.4,1.7,74.0
48.0,100.0,8.0,27.0,26.0,0.8,0.0,1029.1375,2.125,13.6125,64.75
66.0,103.0,7.0,37.0,15.0,0.8,0.0,1009.25,2.3915073356796857,19.8875,73.625
43.0,105.0,5.0,24.0,24.0,0.9,0.0,1001.8,1.6,28.9,79.0
76.0,102.0,12.0,40.0,57.0,1.1,0.0,1014.43,1.83,21.03,77.75
74.61520925633116,110.0,7.0,45.0,25.0,0.4,0.1,1015.025,1.375,17.7125,50.75
45.0,144.0,7.0,25.0,27.0,1.0,0.0,1003.8,1.8,26.9,81.5
90.0,169.0,11.0,50.0,30.0,1.2,0.0,1004.9,2.4,22.0,70.5
105.0,83.0,6.0,45.0,30.0,0.9,0.2375,1009.8375,2.25,13.8625,83.375
14.0,27.0,5.0,9.0,31.0,1.0,0.8236748907594418,1017.6,1.2,14.7,98.8
131.0,110.0,12.0,97.0,53.0,1.1,0.0,1016.2625,3.125,8.9875,54.375
66.0,105.0,14.0,42.0,52.0,0.8,0.0,1017.0,1.0,18.1,65.8
43.0,44.0,4.0,23.0,27.0,0.8,0.7470445465452098,997.58,2.05,27.05,93.25
45.0,34.0,8.0,48.0,40.0,0.9,0.0,1037.1,0.7,-3.8,83.0
47.0,181.0,10.0,29.0,18.0,0.9,0.0,1009.0375,2.0,28.2,58.875
114.0,27.0,10.0,86.0,80.0,1.3448720400255305,0.0,1020.78,0.68,3.33,91.75
39.0,191.0,6.0,23.0,20.0,1.0,0.0,1007.4875,2.125,29.1,79.25
110.0,70.0,16.0,71.0,88.0,1.1,0.0,1025.5,0.5,5.8,82.5
0.0,89.0,5.0,0.0,51.0,0.7,0.0,1018.3,0.7,14.5,75.5
74.0,83.0,9.0,55.0,67.0,1.0,0.0,1020.0375,0.5,7.05,81.875
100.0,161.0,15.0,39.0,51.0,0.7,0.0,1015.88,0.98,22.35,58.5
114.0,197.0,20.0,56.0,47.0,0.9,0.0,1001.8,1.1,28.8,80.0
112.0,185.0,10.994262177334932,63.0,55.0,1.0,0.0,1007.8,0.5,23.3,83.0
54.0,125.0,9.0,27.0,40.0,0.9,0.0,1013.8,1.8,15.2,71.5
25.0,45.0,6.0,13.0,20.0,0.5,0.658948312915161,1032.0,1.9585481917174086,4.7,88.3
62.0,141.0,9.0,29.0,46.0,1.1,0.0,1012.4,1.4,24.0,86.0
33.0,78.0,10.0,17.0,18.0,0.5,0.0,1004.3,3.1,27.5,74.0
91.0,83.0,7.0,42.0,47.0,1.1,0.0,1000.1,2.1,28.0,81.3
49.0,79.0,8.0,25.0,26.0,1.1,0.1125,999.3875,1.0,25.875,89.125
79.0,122.0,7.0,27.0,29.0,0.6,0.0,1002.4,3.1,23.6,59.5
68.0,130.0,5.0,36.0,15.0,1.0,0.0,1002.75,3.18,29.5,71.5
96.0,129.0,10.0,34.0,29.0,0.7,0.0,1013.6,2.390528305657039,22.5,54.8
77.0,41.0,10.501662263790536,29.0,46.0,0.7,0.0,1027.6,1.6,8.4,71.0817579693292
142.0,11.0,9.0,107.0,74.0,1.3,0.0,1020.0,0.3,7.3,89.8
77.0,78.0,13.0,58.0,42.0,0.8,0.0,1025.0,2.5,5.6875,69.15557675146863
165.0,98.0,22.0,92.81138696133914,64.0,1.3,0.0,1011.9160029938708,1.6183796624034483,17.285713539211063,78.38836555084079
161.0,85.0,15.280506634061439,100.77445871235096,66.0,1.4,0.0,1016.3,1.9,7.9,74.0
73.0,212.0,14.0,43.0,31.0,1.2,0.0,1005.9,2.7,30.7,52.5
38.0,148.0,6.0,22.0,31.0,0.9,0.0,1001.2,1.2,26.2,79.0
37.0,31.0,7.0,30.0,40.0,0.8,0.6397857251888608,1019.2,1.9,16.35,93.25
83.0,151.0,12.0,45.0,51.0,1.0,0.0,1006.3625,1.625,29.8125,64.75
74.0,106.0,7.0,46.0,40.0,0.9,0.0,1012.7,0.5,18.9,74.5
34.0,74.0,6.0,28.0,21.0,0.7,2.4,1017.0,2.3,9.4,79.3
33.0,93.0,6.0,19.0,26.0,0.8,0.0,1009.625,2.5,19.025,79.875
108.0,125.0,11.0,64.0,46.0,1.1,0.0,1012.98,1.83,23.35,77.5
44.0,85.0,4.0,16.0,28.0,0.8,0.0,1002.03,2.45,30.93,73.25
47.0,51.0,8.0,38.0,43.0,0.7,0.5,1025.825,1.375,5.9875,70.5
127.0,127.0,10.0,54.0,68.0,1.0,0.0,1013.75,2.125,17.175,60.5
76.0,132.0,11.0,39.0,39.0,0.8,0.0,1002.8,1.6,28.5,78.0
47.0,84.0,6.0,20.0,28.0,0.8,2.6,1003.8,2.3,27.5,85.3
49.0,172.0,9.0,31.0,28.0,0.8,0.0,1004.7875,1.25,27.05,68.625
78.0,49.0,9.0,61.0,52.0,1.1,0.0,1014.15,1.95,11.6,84.25
117.0,80.0,8.0,49.0,34.0,1.1,0.48243722496443375,1007.254444663171,1.625,21.575,86.5
27.0,69.0,7.0,13.0,24.0,0.7,0.0,1018.9,3.1,15.7,87.8
66.0,68.0,9.0,35.0,46.0,1.3,0.0,1015.2,0.3,20.6,92.5
26.0,103.0,6.0,12.0,15.0,0.6,0.0,998.8625,3.25,33.5375,65.375
58.0,46.0,8.0,52.0,43.0,1.1,0.5646250805901074,1010.3,2.7,10.7,85.5
122.0,94.0,6.0,25.0,36.0,0.5,0.0,1026.1,1.0,11.6,48.5
49.0,95.0,8.0,32.0,45.0,1.0,1.0,1010.7,0.2,22.6,88.3
41.0,104.0,4.0,24.0,34.0,0.8,0.9,1006.8,1.1,24.5,82.8
51.0,39.0,6.0,38.0,45.0,0.8,0.0,1019.1,1.2,7.6,85.3
102.0,66.0,9.0,62.0,63.0,1.5,0.0,1009.6,0.5,20.45,90.0
91.0,57.0,15.0,72.0,44.0,1.3,0.0,1031.63,0.88,2.7,83.75
58.0,71.0,13.0,42.0,49.0,0.9,0.5528517273725146,1014.9,0.9,20.0,97.0
19.0,33.0,6.0,12.0,24.0,0.6,0.8961941008331058,1017.4,3.8,9.0,93.8
36.0,151.0,7.0,20.0,19.0,0.9,0.0,999.0125,1.625,31.9875,68.5
138.0,103.0,13.0,60.0,92.0,1.3,0.0,1018.2,0.7,15.8,78.5
44.0,72.0,6.0,30.0,25.0,0.8,0.3,1001.1,2.3,23.2,93.0
17.0,70.0,5.0,11.0,27.0,0.8,0.7192978240781756,1001.6,0.9,24.6,95.8
70.0,153.0,9.0,33.0,44.0,0.8,0.0,1001.2375,0.875,26.4,77.75
85.0,65.0,6.0,41.0,48.0,0.9,0.45514023689692173,1008.2,0.5,21.7,88.8
47.0,119.0,4.0,25.0,32.0,0.8,0.0333333333333333,1003.05,1.125,28.6625,86.625
42.0,64.0,6.0,40.0,20.0,0.8,2.475,1025.1,1.75,1.55,95.75
110.0,67.0,20.0,48.0,75.0,1.1,0.0,1017.3,1.2,13.8,64.0
30.0,78.0,7.0,11.0,19.0,0.5,0.0333333333333333,1020.35,3.875,17.0,59.125
83.0,46.0,7.0,47.0,35.0,0.6,0.0,1020.625,2.625,13.05,60.0
88.0,135.0,14.0,32.0,24.0,1.0,0.0,1009.8,1.4,17.4,62.3
62.0,58.0,5.0,44.0,20.0,0.9,0.7719822713200379,1012.1,3.2,14.5,94.8
45.0,19.0,6.0,36.0,43.0,1.5,0.7629509238258692,1027.9,1.8,1.7,96.5
104.0,167.0,12.0,51.0,54.0,1.1,0.22519774141931137,1000.6,1.1,28.5,87.0
142.0,43.0,9.0,90.28492697262124,54.0,1.2,0.0,1015.6125,0.75,9.725,76.875
108.0,122.0,12.0,62.0,83.0,1.1,0.0,1019.6,0.9,13.6,78.8
58.0,116.0,7.0,22.0,29.0,0.5,0.0,998.8,3.7,32.4,64.5
74.0,121.0,5.0,29.0,37.0,0.7,0.0,1001.0,1.28,32.48,70.25
88.0,55.0,10.0,76.0,45.0,0.9,0.0,1026.8625,1.375,3.925,62.75
153.0,144.0,17.0,74.0,86.0,1.3118118597023956,0.0,1007.8,1.1,20.8,81.8
135.0,89.0,6.0,55.0,27.0,0.8,0.3536960837359535,1008.1,3.5,20.2,75.0
51.0,77.0,8.0,29.0,27.0,1.1,0.0,1005.7,1.1,21.7,81.3
52.0,11.0,7.0,38.0,37.0,1.2,0.755705674651999,1015.38,1.55,14.53,96.25
97.0,165.0,16.0,47.0,86.0,1.1,0.0,1017.2,0.3,22.8,72.5
129.0,118.0,22.0,74.0,54.0,1.0,0.0,1028.5,1.7,8.4,68.8
88.0,127.0,17.0,52.0,58.0,1.0,0.0,1020.8,1.3,14.6,73.0
63.0,198.0,12.0,36.0,48.0,1.0,0.0,1004.4875,0.375,28.45,69.25
11.0,57.0,5.0,7.0,21.0,0.8,0.8518698368169382,1015.7,3.6,18.9,98.0
71.0,153.0,10.0,36.0,44.0,0.9,0.0,1015.1,1.0,16.4,70.8
137.0,77.0,10.0,108.0,34.0,1.2,0.0,1015.5,1.2,5.0,84.0
85.0,111.0,7.0,55.0,26.0,1.1,0.2,1015.68,1.911996953749778,17.0,80.25
25.0,71.0,6.0,16.0,22.0,1.0,0.7474782269255602,1008.5095451835687,3.125,19.175,92.625
39.0,96.0,5.0,22.0,21.0,0.8,0.125,998.95,1.75,28.775,83.5
71.0,78.0,11.0,46.0,35.0,1.1,0.0,1012.3,1.1,15.0,78.5
153.0,32.0,7.0,108.07661207437053,48.0,1.4,0.0,1027.6,1.4,3.2,83.0
41.0,160.0,11.0,20.0,31.0,1.0,0.0,1007.275,1.375,25.25,69.875
46.0,72.0,5.0,22.0,29.0,0.7,0.5828197038309568,1001.1,2.3,27.6,88.0
95.0,96.0,14.0,34.0,25.0,0.6,2.6,1011.8,3.5,16.8,81.0
34.0,78.0,5.0,0.0,21.0,0.6,0.9625,1008.6875,2.0,23.6625,89.375
99.2398849862397,47.0,17.0,66.41262429146184,47.0,1.12126687465743,0.0,1020.7,2.0,9.1,81.0
62.0,40.0,6.0,45.0,40.0,0.9,0.666666666666667,1009.35714285714,1.14285714285714,18.1,96.7142857142857
97.0,145.0,6.0,58.0,58.0,0.8,0.0,1007.3,1.0,20.5,84.5
57.0,88.0,10.0,75.0,26.0,1.1,0.5620213568252144,1017.1,3.7,11.5,92.0
105.0,136.0,14.0,48.0,65.0,0.7,0.0,1018.4,2.7,13.6,60.8
74.0,117.0,8.0,41.0,32.0,0.8,0.0,1014.3,2.1,20.4,77.5
130.0,76.0,17.0,109.0,73.0,1.3,0.0,1029.9,0.38,3.83,81.25
41.0,58.0,6.0,24.0,35.0,0.9,0.0,1018.425,1.125,14.75,86.125
