PM10,O3,SO2,PM2.5,NO2,CO,V13305,V10004_700,V11291_700,V12001_700,V13003_700
67.0,191.0,13.0,39,31.0,0.9,0.0,1000.1,1.2,28.1,84.0
63.0,18.0,7.0,47,34.0,1.3,0.871428571428572,1007.4875,2.875,11.3375,90.375
106.0,164.0,18.0,51,40.0,0.9,0.0,1002.0,1.9,27.8,70.0
48.0,33.0,6.0,42,25.0,0.8,11.8,1031.5,4.7,3.1,86.5
40.0,41.0,8.0,31,35.0,0.7,0.0,1026.1375,0.75,2.75,68.125
90.0,35.0,22.0,64,53.0,1.3,0.7,1015.1,1.5,17.5,92.0
114.0,156.0,8.0,60,55.0,0.8,0.0,1007.8,0.6,20.6,76.0
42.0,169.0,8.0,18,25.0,1.0,0.0,1001.025,1.75,30.325,73.625
37.0,94.0,8.0,21,34.0,0.7,0.0,1013.9,1.4,21.2,78.5
57.0,151.0,11.0,28,43.0,1.0,0.25,1005.8375,1.125,25.3375,74.875
100.0,214.0,22.0,36,44.0,0.9,0.0,1009.7,1.8,23.1,59.0
47.0,122.0,5.0,29,26.0,0.7,0.6,997.8,2.0,31.6,74.8
15.0,76.0,6.0,7,19.0,0.6,0.0,1019.9,1.8,16.7,81.8
55.0,97.0,7.0,41,39.0,1.1,0.0,1013.73,1.5,12.28,84.25
137.0,33.0,15.0,105,66.0,1.5,0.0,1023.25,0.98,9.5,72.5
47.0,105.0,9.0,29,25.0,0.8,2.25714285714286,1018.225,1.875,14.0875,73.75
62.0,56.0,3.0,66,20.0,1.0,0.0,1022.7,2.5,6.1,85.0
86.0,121.0,8.0,39,34.0,0.7,0.0,1003.4,3.1,24.7,67.5
64.0,41.0,7.0,49,53.0,1.0,0.0,1013.9,1.1,18.1,90.3
43.0,157.0,4.0,22,27.0,0.8,0.0,1005.65,2.08,26.0,81.5
59.0,47.0,6.0,40,35.0,0.9,8.15,1009.0,1.875,17.9125,95.25
22.0,15.0,5.0,21,31.0,1.0,5.25,1018.225,2.875,3.2375,97.5
143.0,56.0,12.0,103,107.0,2.0,0.0,1018.0875,0.375,7.775,79.5
130.0,54.0,16.0,76,60.0,1.2,0.1,1017.4,3.7,17.1,67.8
40.0,142.0,6.0,20,31.0,1.0,0.0,1001.5,0.9,29.4,77.0
21.0,103.0,6.0,9,15.0,0.6,0.0,1000.4375,3.0,33.7125,58.125
158.0,165.0,29.0,81,91.0,1.3,0.0,1011.8,0.6,18.6,85.0
69.0,90.0,12.0,21,36.0,0.7,0.0285714285714286,1014.325,1.5,20.7375,51.375
45.0,87.0,5.0,22,33.0,0.6,0.0,1011.9,2.0,19.3,83.8
143.0,162.0,15.0,88,59.0,1.1,999990.0,1004.5,0.9,22.1,81.0
101.0,17.0,10.0,89,37.0,1.3,0.1,1025.1,1.8,5.8,92.8
44.0,85.0,9.0,19,21.0,0.7,0.0,1012.6625,3.625,23.0375,73.75
66.0,106.0,6.0,30,30.0,0.8,6.9,1001.65,2.08,29.4,81.25
101.0,69.0,14.0,48,60.0,0.9,0.0,1030.6,1.9,1.4,67.5
44.0,89.0,5.0,18,22.0,0.6,0.0,1000.3,3.4,30.4,73.8
70.0,50.0,11.0,38,56.0,1.2,0.775,1015.8625,1.375,17.1375,87.5
59.0,150.0,6.0,31,39.0,0.7,0.2,1005.7,1.4,21.5,83.5
21.0,68.0,5.0,15,23.0,1.1,9.1,1009.0,2.4,22.4,95.3
49.0,82.0,7.0,34,51.0,1.0,0.0,1021.6,0.3,10.3,85.3
86.0,117.0,11.0,36,36.0,0.8,0.0,1017.25,1.875,15.1625,71.25
83.0,88.0,14.0,51,46.0,1.2,0.0,1007.9,2.5,15.6,75.3
91.0,190.0,11.0,35,35.0,0.8,0.0,1008.775,2.125,24.15,63.5
89.0,94.0,11.0,34,63.0,0.7,0.0,1023.8,0.6,15.5,67.3
205.0,121.0,18.0,143,108.0,1.7,0.0,1018.7,0.6,15.1,85.3
56.0,103.0,9.0,21,31.0,0.9,0.0,1004.3,1.8,29.9,76.0
46.0,138.0,10.0,25,34.0,0.7,0.0,1013.325,1.25,19.1875,66.375
119.0,156.0,4.0,59,37.0,1.2,0.0,1002.2,2.7,33.0,76.0
60.0,128.0,7.0,24,32.0,0.8,13.9,1001.5,2.9,31.4,70.8
145.0,27.0,9.0,144,71.0,1.4,0.0,1025.2,1.1,8.4,87.5
122.0,112.0,11.0,53,94.0,1.2,0.0,1016.9,0.4,16.3,75.5
119.0,173.0,17.0,63,50.0,1.1,6.5,1005.4,0.9,26.3,82.0
127.0,118.0,17.0,66,37.0,1.1,0.0,1014.8,2.3,15.8,56.8
146.0,41.0,20.0,114,57.0,1.3,999990.0,1023.9,1.1,7.9,78.0
76.0,98.0,7.0,37,45.0,0.9,0.0,1001.3,2.0,26.8,75.3
54.0,51.0,20.0,46,37.0,1.2,2.6,1007.3,1.8,17.6,92.0
24.0,48.0,7.0,12,19.0,0.6,0.0,1022.4875,3.75,12.1125,65.875
147.0,136.0,12.0,70,57.0,1.1,0.2,997.9,1.3,30.8,80.0
37.0,30.0,6.0,24,29.0,0.8,4.0,1021.6,1.4,11.8,92.3
60.0,155.0,7.0,26,29.0,0.7,0.0,998.8,1.5,30.8,73.5
130.0,122.0,11.0,43,63.0,0.9,0.0,1009.4,1.6,18.5,59.8
62.0,24.0,6.0,56,54.0,1.2,5.5,1016.2,1.4,12.1,93.0
100.0,22.0,9.0,79,57.0,1.0,0.0,1021.4,0.6,8.0,86.5
58.0,114.0,7.0,32,32.0,1.4,0.0,1006.1,2.3,26.3,90.5
146.0,6.0,27.0,91,80.0,1.4,0.0,1017.7,0.2,3.8,83.3
29.0,76.0,4.0,13,31.0,0.6,1.1,1001.4,1.4,25.3,94.3
90.0,153.0,13.0,37,54.0,0.9,0.0,1012.6,0.9,18.7,73.0
65.0,136.0,11.0,40,48.0,1.0,0.0,1017.4,0.625,17.55,74.125
120.0,0.0,18.0,100,72.0,1.7,0.0,1023.0,1.6,8.8,63.5
48.0,36.0,8.0,37,40.0,0.9,13.8,1015.4,1.2,11.0,84.5
59.0,121.0,11.0,38,31.0,0.9,0.9,1010.7,1.6,22.2,78.0
194.0,120.0,28.0,158,56.0,1.3,0.0,1018.7,1.5,6.9,74.3
61.0,107.0,11.0,39,36.0,0.7,0.0,1019.4,2.2,12.3,68.8
17.0,29.0,5.0,8,28.0,1.2,12.6,1008.08,3.15,18.85,88.75
44.0,92.0,4.0,23,18.0,1.0,0.0,996.2,2.5,28.6,82.3
49.0,101.0,6.0,25,31.0,0.9,18.25,1000.2625,1.375,25.525,84.125
82.0,118.0,8.0,29,26.0,0.7,0.0,1018.4,0.3,13.1,69.3
46.0,113.0,7.0,21,23.0,0.7,0.0,1025.4,4.0,18.2,65.8
112.0,184.0,28.0,44,50.0,0.8,0.0,1013.7,0.9,22.1,70.0
98.0,107.0,10.0,58,73.0,0.9,0.0,1015.3,1.1,17.0,67.8
36.0,82.0,8.0,21,23.0,0.7,0.9625,1018.475,2.25,14.675,72.625
79.0,64.0,13.0,48,57.0,0.9,0.0,1015.7,0.6,19.6,80.0
174.0,168.0,32.0,85,87.0,1.1,0.0,1016.5,1.1,19.3,82.0
88.0,0.0,9.0,69,58.0,0.7,0.1,1023.3,0.4,8.1,88.3
201.0,66.0,19.0,130,84.0,1.9,0.0,1025.4,1.1,4.0,78.5
24.0,43.0,4.0,36,24.0,0.7,6.6,1023.7,3.8,-1.1,90.3
62.0,81.0,10.0,52,33.0,1.1,0.0,1017.4,1.4,10.7,67.5
99.0,89.0,10.0,52,54.0,1.1,21.8999,1009.45,1.98,17.9,93.5
27.0,116.0,6.0,16,25.0,0.8,0.0,1000.0,1.3,25.3,81.8
38.0,123.0,5.0,20,26.0,0.6,0.0,1002.05,2.125,32.75,64.5
86.0,51.0,14.0,48,59.0,1.1,0.1,1016.48,1.1,10.75,86.5
21.0,96.0,8.0,8,15.0,0.6,0.0,999.5,3.25,33.15,58.875
45.0,136.0,6.0,27,40.0,0.9,0.0,1003.8,0.9,22.9,85.0
152.0,44.0,17.0,131,77.0,1.5,0.0,1027.8,1.8,5.0,58.5
90.0,84.0,15.0,59,52.0,0.8,0.0,1024.9,1.0,5.5,78.3
92.0,102.0,8.0,50,42.0,1.2,0.0,1004.1,1.9,26.4,82.8
54.0,186.0,12.0,29,38.0,1.2,0.0,1004.9,0.9,26.5,69.8
68.0,72.0,14.0,27,60.0,0.7,0.0,1019.8,0.6,15.4,69.3
25.0,64.0,4.0,12,30.0,0.7,13.6,999.0,1.7,25.1,94.5
77.0,131.0,8.0,34,35.0,0.7,0.0,998.7,0.9,29.2,78.0
63.0,138.0,11.0,43,32.0,1.0,0.1,1002.9,1.1,24.7,88.0
41.0,62.0,6.0,25,43.0,1.0,1.4,1009.1,0.8,21.9,99.3
78.0,127.0,8.0,39,42.0,1.0,0.125,1002.8625,0.875,23.45,85.875
98.0,134.0,6.0,59,26.0,0.8,0.2,1009.6,1.5,18.9,84.3
86.0,81.0,10.0,45,55.0,0.8,0.0,1018.9,1.0,15.7,86.3
32.0,93.0,4.0,23,25.0,0.9,19.0,1000.93,3.35,20.78,95.75
45.0,60.0,8.0,43,26.0,1.0,0.4,1021.0,1.4,8.3,84.0
82.0,78.0,23.0,47,36.0,0.9,0.0,1020.7,3.0,7.9,52.0
70.0,117.0,16.0,27,24.0,0.5,0.0,1002.5,4.4,32.1,57.0
89.0,65.0,14.0,58,85.0,1.1,0.0,1018.3125,0.875,9.3375,68.625
47.0,102.0,8.0,18,31.0,0.8,0.0,1001.5,2.1,31.5,68.5
69.0,225.0,8.0,39,43.0,1.1,0.0,1002.8,1.1,28.1,75.3
66.0,103.0,10.0,36,43.0,1.0,7.0,1021.5,1.4,13.4,75.0
195.0,80.0,27.0,144,61.0,1.5,4.6,1009.5,1.3,16.9,85.3
44.0,20.0,3.0,54,33.0,1.0,1.9,1026.8,2.3,4.4,91.3
63.0,174.0,6.0,41,44.0,0.9,0.0,1007.8,1.1,22.1,81.8
59.0,116.0,13.0,30,33.0,0.9,12.2,1004.5,1.5,26.7,89.0
93.0,13.0,9.0,76,47.0,1.5,0.0,1021.4,1.1,8.6,82.3
55.0,23.0,9.0,46,36.0,0.8,0.0,1023.225,1.125,5.9,70.25
113.0,85.0,11.0,97,79.0,1.0,0.0,1025.6625,0.875,4.9125,68.75
71.0,148.0,7.0,27,28.0,0.5,0.0,1002.1,2.8,32.8,67.0
38.0,105.0,6.0,21,32.0,0.8,11.3,1000.3,1.4,29.3,82.0
90.0,41.0,7.0,49,84.0,1.2,0.0,1011.3,0.6,21.4,93.5
69.0,25.0,8.0,77,61.0,1.3,11.2,1017.48,0.55,11.3,94.75
58.0,144.0,7.0,35,36.0,0.7,0.0,1001.9,2.2,27.4,70.0
134.0,67.0,10.0,117,52.0,1.2,0.0,1031.35,0.75,3.8625,64.75
78.0,28.0,8.0,74,50.0,1.1,0.0,1021.875,1.125,4.925,91.625
22.0,132.0,5.0,15,26.0,0.7,2.1,1003.4,0.7,26.0,87.5
71.0,85.0,6.0,43,50.0,1.1,0.0,1006.5,0.9,22.8,83.8
66.0,209.0,11.0,35,42.0,0.9,0.0,1010.45,1.375,24.1375,63.75
45.0,117.0,8.0,24,34.0,0.7,0.6,1011.3,2.5,19.8,72.5
142.0,39.0,15.0,92,92.0,1.4,0.0,1033.5,0.4,1.7,74.0
48.0,100.0,8.0,27,26.0,0.8,0.0,1029.1375,2.125,13.6125,64.75
66.0,103.0,7.0,37,15.0,0.8,0.0,1009.25,4.25,19.8875,73.625
43.0,105.0,5.0,24,24.0,0.9,0.0,1001.8,1.6,28.9,79.0
76.0,102.0,12.0,40,57.0,1.1,0.0,1014.43,1.83,21.03,77.75
187.0,110.0,7.0,45,25.0,0.4,0.1,1015.025,1.375,17.7125,50.75
45.0,144.0,7.0,25,27.0,1.0,0.0,1003.8,1.8,26.9,81.5
90.0,169.0,11.0,50,30.0,1.2,0.0,1004.9,2.4,22.0,70.5
105.0,83.0,6.0,45,30.0,0.9,0.2375,1009.8375,2.25,13.8625,83.375
14.0,27.0,5.0,9,31.0,1.0,13.5,1017.6,1.2,14.7,98.8
131.0,110.0,12.0,97,53.0,1.1,0.0,1016.2625,3.125,8.9875,54.375
66.0,105.0,14.0,42,52.0,0.8,0.0,1017.0,1.0,18.1,65.8
43.0,44.0,4.0,23,27.0,0.8,58.2,997.58,2.05,27.05,93.25
45.0,34.0,8.0,48,40.0,0.9,0.0,1037.1,0.7,-3.8,83.0
47.0,181.0,10.0,29,18.0,0.9,0.0,1009.0375,2.0,28.2,58.875
114.0,27.0,10.0,86,80.0,1.6,0.0,1020.78,0.68,3.33,91.75
39.0,191.0,6.0,23,20.0,1.0,0.0,1007.4875,2.125,29.1,79.25
110.0,70.0,16.0,71,88.0,1.1,0.0,1025.5,0.5,5.8,82.5
0.0,89.0,5.0,0,51.0,0.7,0.0,1018.3,0.7,14.5,75.5
74.0,83.0,9.0,55,67.0,1.0,0.0,1020.0375,0.5,7.05,81.875
100.0,161.0,15.0,39,51.0,0.7,0.0,1015.88,0.98,22.35,58.5
114.0,197.0,20.0,56,47.0,0.9,0.0,1001.8,1.1,28.8,80.0
112.0,185.0,23.0,63,55.0,1.0,0.0,1007.8,0.5,23.3,83.0
54.0,125.0,9.0,27,40.0,0.9,0.0,1013.8,1.8,15.2,71.5
25.0,45.0,6.0,13,20.0,0.5,8.4,1032.0,5.0,4.7,88.3
62.0,141.0,9.0,29,46.0,1.1,0.0,1012.4,1.4,24.0,86.0
33.0,78.0,10.0,17,18.0,0.5,0.0,1004.3,3.1,27.5,74.0
91.0,83.0,7.0,42,47.0,1.1,0.0,1000.1,2.1,28.0,81.3
49.0,79.0,8.0,25,26.0,1.1,0.1125,999.3875,1.0,25.875,89.125
79.0,122.0,7.0,27,29.0,0.6,0.0,1002.4,3.1,23.6,59.5
68.0,130.0,5.0,36,15.0,1.0,0.0,1002.75,3.18,29.5,71.5
96.0,129.0,10.0,34,29.0,0.7,0.0,1013.6,4.0,22.5,54.8
77.0,41.0,26.0,29,46.0,0.7,0.0,1027.6,1.6,8.4,42.0
142.0,11.0,9.0,107,74.0,1.3,0.0,1020.0,0.3,7.3,89.8
77.0,78.0,13.0,58,42.0,0.8,0.0,1025.0,2.5,5.6875,40.125
165.0,98.0,22.0,125,64.0,1.3,0.0,999999.0,999999.0,999999.0,999999.0
161.0,85.0,40.0,141,66.0,1.4,0.0,1016.3,1.9,7.9,74.0
73.0,212.0,14.0,43,31.0,1.2,0.0,1005.9,2.7,30.7,52.5
38.0,148.0,6.0,22,31.0,0.9,0.0,1001.2,1.2,26.2,79.0
37.0,31.0,7.0,30,40.0,0.8,3.2,1019.2,1.9,16.35,93.25
83.0,151.0,12.0,45,51.0,1.0,0.0,1006.3625,1.625,29.8125,64.75
74.0,106.0,7.0,46,40.0,0.9,0.0,1012.7,0.5,18.9,74.5
34.0,74.0,6.0,28,21.0,0.7,2.4,1017.0,2.3,9.4,79.3
33.0,93.0,6.0,19,26.0,0.8,0.0,1009.625,2.5,19.025,79.875
108.0,125.0,11.0,64,46.0,1.1,0.0,1012.98,1.83,23.35,77.5
44.0,85.0,4.0,16,28.0,0.8,0.0,1002.03,2.45,30.93,73.25
47.0,51.0,8.0,38,43.0,0.7,0.5,1025.825,1.375,5.9875,70.5
127.0,127.0,10.0,54,68.0,1.0,0.0,1013.75,2.125,17.175,60.5
76.0,132.0,11.0,39,39.0,0.8,0.0,1002.8,1.6,28.5,78.0
47.0,84.0,6.0,20,28.0,0.8,2.6,1003.8,2.3,27.5,85.3
49.0,172.0,9.0,31,28.0,0.8,0.0,1004.7875,1.25,27.05,68.625
78.0,49.0,9.0,61,52.0,1.1,0.0,1014.15,1.95,11.6,84.25
117.0,80.0,8.0,49,34.0,1.1,6.975,754.775,1.625,21.575,86.5
27.0,69.0,7.0,13,24.0,0.7,0.0,1018.9,3.1,15.7,87.8
66.0,68.0,9.0,35,46.0,1.3,0.0,1015.2,0.3,20.6,92.5
26.0,103.0,6.0,12,15.0,0.6,0.0,998.8625,3.25,33.5375,65.375
58.0,46.0,8.0,52,43.0,1.1,3.9,1010.3,2.7,10.7,85.5
122.0,94.0,6.0,25,36.0,0.5,0.0,1026.1,1.0,11.6,48.5
49.0,95.0,8.0,32,45.0,1.0,1.0,1010.7,0.2,22.6,88.3
41.0,104.0,4.0,24,34.0,0.8,0.9,1006.8,1.1,24.5,82.8
51.0,39.0,6.0,38,45.0,0.8,0.0,1019.1,1.2,7.6,85.3
102.0,66.0,9.0,62,63.0,1.5,0.0,1009.6,0.5,20.45,90.0
91.0,57.0,15.0,72,44.0,1.3,0.0,1031.63,0.88,2.7,83.75
58.0,71.0,13.0,42,49.0,0.9,17.1,1014.9,0.9,20.0,97.0
19.0,33.0,6.0,12,24.0,0.6,9.7,1017.4,3.8,9.0,93.8
36.0,151.0,7.0,20,19.0,0.9,0.0,999.0125,1.625,31.9875,68.5
138.0,103.0,13.0,60,92.0,1.3,0.0,1018.2,0.7,15.8,78.5
44.0,72.0,6.0,30,25.0,0.8,0.3,1001.1,2.3,23.2,93.0
17.0,70.0,5.0,11,27.0,0.8,23.4,1001.6,0.9,24.6,95.8
70.0,153.0,9.0,33,44.0,0.8,0.0,1001.2375,0.875,26.4,77.75
85.0,65.0,6.0,41,48.0,0.9,8.0,1008.2,0.5,21.7,88.8
47.0,119.0,4.0,25,32.0,0.8,0.0333333333333333,1003.05,1.125,28.6625,86.625
42.0,64.0,6.0,40,20.0,0.8,2.475,1025.1,1.75,1.55,95.75
110.0,67.0,20.0,48,75.0,1.1,0.0,1017.3,1.2,13.8,64.0
30.0,78.0,7.0,11,19.0,0.5,0.0333333333333333,1020.35,3.875,17.0,59.125
83.0,46.0,7.0,47,35.0,0.6,0.0,1020.625,2.625,13.05,60.0
88.0,135.0,14.0,32,24.0,1.0,0.0,1009.8,1.4,17.4,62.3
62.0,58.0,5.0,44,20.0,0.9,13.9,1012.1,3.2,14.5,94.8
45.0,19.0,6.0,36,43.0,1.5,15.6,1027.9,1.8,1.7,96.5
104.0,167.0,12.0,51,54.0,1.1,5.6,1000.6,1.1,28.5,87.0
142.0,43.0,9.0,120,54.0,1.2,0.0,1015.6125,0.75,9.725,76.875
108.0,122.0,12.0,62,83.0,1.1,0.0,1019.6,0.9,13.6,78.8
58.0,116.0,7.0,22,29.0,0.5,0.0,998.8,3.7,32.4,64.5
74.0,121.0,5.0,29,37.0,0.7,0.0,1001.0,1.28,32.48,70.25
88.0,55.0,10.0,76,45.0,0.9,0.0,1026.8625,1.375,3.925,62.75
153.0,144.0,17.0,74,86.0,1.6,0.0,1007.8,1.1,20.8,81.8
135.0,89.0,6.0,55,27.0,0.8,3.6,1008.1,3.5,20.2,75.0
51.0,77.0,8.0,29,27.0,1.1,0.0,1005.7,1.1,21.7,81.3
52.0,11.0,7.0,38,37.0,1.2,9.2,1015.38,1.55,14.53,96.25
97.0,165.0,16.0,47,86.0,1.1,0.0,1017.2,0.3,22.8,72.5
129.0,118.0,22.0,74,54.0,1.0,0.0,1028.5,1.7,8.4,68.8
88.0,127.0,17.0,52,58.0,1.0,0.0,1020.8,1.3,14.6,73.0
63.0,198.0,12.0,36,48.0,1.0,0.0,1004.4875,0.375,28.45,69.25
11.0,57.0,5.0,7,21.0,0.8,10.3,1015.7,3.6,18.9,98.0
71.0,153.0,10.0,36,44.0,0.9,0.0,1015.1,1.0,16.4,70.8
137.0,77.0,10.0,108,34.0,1.2,0.0,1015.5,1.2,5.0,84.0
85.0,111.0,7.0,55,26.0,1.1,0.2,1015.68,4.03,17.0,80.25
25.0,71.0,6.0,16,22.0,1.0,29.375,749.8,3.125,19.175,92.625
39.0,96.0,5.0,22,21.0,0.8,0.125,998.95,1.75,28.775,83.5
71.0,78.0,11.0,46,35.0,1.1,0.0,1012.3,1.1,15.0,78.5
153.0,32.0,7.0,164,48.0,1.4,0.0,1027.6,1.4,3.2,83.0
41.0,160.0,11.0,20,31.0,1.0,0.0,1007.275,1.375,25.25,69.875
46.0,72.0,5.0,22,29.0,0.7,16.5,1001.1,2.3,27.6,88.0
95.0,96.0,14.0,34,25.0,0.6,2.6,1011.8,3.5,16.8,81.0
34.0,78.0,5.0,0,21.0,0.6,0.9625,1008.6875,2.0,23.6625,89.375
275.0,47.0,17.0,243,47.0,1.9,0.0,1020.7,2.0,9.1,81.0
62.0,40.0,6.0,45,40.0,0.9,0.666666666666667,1009.35714285714,1.14285714285714,18.1,96.7142857142857
97.0,145.0,6.0,58,58.0,0.8,0.0,1007.3,1.0,20.5,84.5
57.0,88.0,10.0,75,26.0,1.1,17.9,1017.1,3.7,11.5,92.0
105.0,136.0,14.0,48,65.0,0.7,0.0,1018.4,2.7,13.6,60.8
74.0,117.0,8.0,41,32.0,0.8,0.0,1014.3,2.1,20.4,77.5
130.0,76.0,17.0,109,73.0,1.3,0.0,1029.9,0.38,3.83,81.25
41.0,58.0,6.0,24,35.0,0.9,0.0,1018.425,1.125,14.75,86.125
44.0,78.0,8.0,26,41.0,1.0,0.0,1015.3,0.625,14.0875,83.5
74.0,136.0,11.0,44,24.0,1.1,0.0,1014.0,1.2,17.9,74.0
9.0,46.0,5.0,5,19.0,0.9,78.0,1010.6,2.7,16.0,98.8
86.0,54.0,10.0,31,40.0,0.8,0.0,1020.3,3.2,13.7,46.8
118.0,56.0,18.0,109,60.0,1.8,0.0,1020.93,1.38,5.1,85.75
162.0,127.0,20.0,87,64.0,1.3,0.0,1006.8,1.03,25.9,73.25
43.0,108.0,11.0,23,34.0,0.8,0.0,1013.4375,2.125,17.2375,66.375
78.0,109.0,7.0,47,19.0,0.9,0.0,1022.3,1.6,11.5,72.3
38.0,115.0,7.0,20,27.0,0.7,0.375,1000.35,2.0,29.6875,76.75
33.0,94.0,5.0,21,36.0,0.8,13.2,1002.6,1.1,27.6,92.8
179.0,46.0,18.0,55,55.0,1.0,0.5,1021.9,1.7,8.9,80.0
63.0,160.0,8.0,30,35.0,1.0,0.0,1001.5,1.3,30.8,80.8
42.0,95.0,4.0,18,27.0,0.9,0.0,1002.33,1.73,29.35,81.25
37.0,85.0,6.0,24,18.0,0.6,1.375,1016.35,2.875,16.725,81.625
79.0,25.0,12.0,71,53.0,1.4,0.0,1029.1,1.0,4.1,84.0
37.0,86.0,6.0,23,30.0,1.2,0.0,1002.2,1.3,25.6,91.8
32.0,119.0,7.0,16,20.0,0.7,0.0,999.2,1.5,34.225,63.25
19.0,79.0,4.0,7,25.0,0.6,8.4,1000.3,2.4,24.9,88.3
22.0,77.0,5.0,9,15.0,0.7,0.0,999.575,2.875,29.9625,78.0
24.0,83.0,5.0,11,16.0,0.5,0.0,995.7875,2.5,30.0625,71.375
122.0,17.0,13.0,111,47.0,1.5,3.0,1020.8,1.4,5.9,96.0
43.0,39.0,6.0,17,36.0,1.0,0.0,1007.7,1.4,22.9,87.8
102.0,182.0,5.0,51,50.0,1.3,3.1,999.28,0.73,26.73,83.75
48.0,114.0,11.0,26,51.0,0.7,0.0,1021.6125,0.875,15.2,64.875
35.0,52.0,6.0,27,17.0,0.6,0.0,1039.6125,3.75,-0.1125,43.125
17.0,66.0,5.0,0,21.0,0.5,2.28571428571429,1010.7125,0.75,21.975,91.125
44.0,101.0,8.0,22,30.0,1.0,1.1,1001.7,1.8,31.3,68.5
71.0,42.0,8.0,63,48.0,1.6,1.7,1004.4,1.8,13.3,93.3
130.0,86.0,10.0,73,91.0,1.7,0.0,1012.4,0.6,18.0,91.3
40.0,142.0,6.0,22,25.0,0.9,0.0,1006.625,1.25,26.6125,85.625
55.0,35.0,9.0,32,33.0,1.1,12.1,1004.2,3.7,22.2,85.5
115.0,63.0,10.0,73,29.0,1.0,0.0,1019.2,2.3,8.0,66.8
88.0,49.0,10.0,97,52.0,1.4,5.7,1022.63,1.7,5.88,88.5
60.0,131.0,6.0,34,28.0,0.8,15.2,1000.2,3.0,29.3,71.5
6.0,47.0,6.0,4,21.0,0.7,22.25,1015.1125,3.125,6.9,97.125
73.0,105.0,7.0,49,60.0,1.1,0.0,1012.7,0.9,20.9,88.3
145.0,124.0,9.0,42,30.0,0.6,0.0,1008.6375,2.0,20.075,58.5
106.0,31.0,11.0,115,50.0,1.6,0.0,1025.48,1.43,5.33,82.0
66.0,41.0,10.0,55,42.0,1.2,0.0,1011.5,1.4,7.6,79.5
105.0,47.0,10.0,71,67.0,1.2,0.0,1025.4,0.6,2.7,79.0
44.0,96.0,6.0,28,29.0,1.0,1.3,1005.3,0.8,29.1,85.3
123.0,50.0,24.0,77,83.0,1.3,0.0,1020.03,0.6,9.9,74.0
115.0,190.0,17.0,68,86.0,1.2,0.0,1014.9,0.2,19.2,75.5
24.0,50.0,5.0,15,25.0,0.9,4.0,1021.53,4.23,13.65,89.25
73.0,36.0,8.0,58,43.0,1.0,0.4875,1021.375,1.625,10.5875,76.625
124.0,92.0,16.0,82,53.0,1.1,0.0,1012.8,0.9,16.9,82.0
33.0,61.0,4.0,23,23.0,0.7,0.9,1019.7,3.8,9.8,76.3
20.0,51.0,5.0,21,18.0,0.6,2.6,1018.4,3.0,5.7,89.3
104.0,75.0,10.0,48,42.0,0.9,0.0,1026.3,3.2,14.9,69.5
28.0,103.0,20.0,11,6.0,0.5,0.0,1001.4,1.6,31.9,66.8
129.0,153.0,21.0,74,60.0,1.1,0.0,1014.1,0.9,18.6,86.0
80.0,135.0,6.0,42,44.0,0.9,1.0,1009.3,1.3,19.4,86.5
32.0,81.0,6.0,15,20.0,0.8,0.0,1000.98333333333,2.83333333333333,26.6833333333333,85.5
32.0,52.0,7.0,27,23.0,1.0,0.0,1015.6,0.7,10.3,88.3
20.0,75.0,5.0,15,23.0,0.8,8.2,1003.8,1.6,22.6,93.5
47.0,51.0,5.0,25,43.0,0.6,0.0,1019.7,4.9,10.6,72.8
22.0,66.0,3.0,12,22.0,0.7,14.4,1001.8,3.2,23.4,79.5
67.0,13.0,11.0,46,51.0,1.0,0.0,1024.5,1.1,5.0,87.8
72.0,150.0,13.0,35,49.0,0.8,0.0,1004.2,0.4,26.1,86.0
69.0,34.0,8.0,62,38.0,1.6,0.0,1017.88,0.8,6.9,86.25
64.0,101.0,6.0,30,32.0,0.8,0.5,1005.4,0.5,27.6,90.0
49.0,86.0,15.0,38,37.0,0.9,0.0,1024.6,1.0,7.6,83.0
86.0,164.0,6.0,45,49.0,0.7,0.0,1005.8,1.6,21.9,83.0
47.0,42.0,8.0,38,35.0,1.1,0.3,1025.6,1.8,1.8,90.0
137.0,147.0,23.0,63,51.0,1.2,1.5,1019.2,1.4,20.0,77.0
79.0,95.0,5.0,41,42.0,0.8,0.0,1006.7,1.53,23.68,83.75
202.0,71.0,21.0,166,100.0,1.6,0.0,1016.7,0.3,7.4,79.0
76.0,175.0,6.0,45,46.0,1.0,0.0,1006.2,0.8,24.2,78.0
32.0,27.0,4.0,16,28.0,1.0,5.0,1006.7,1.8,21.6,92.8
25.0,83.0,5.0,13,15.0,0.7,24.5857142857143,997.375,1.375,29.15,86.125
23.0,27.0,6.0,19,31.0,0.6,0.15,1021.5625,1.375,8.7875,92.125
89.0,100.0,7.0,75,21.0,1.2,0.1,1013.5,1.6,17.2,79.5
61.0,145.0,7.0,34,43.0,0.9,0.1,1009.8,1.1,22.5,84.5
51.0,17.0,6.0,55,33.0,0.8,0.8,1028.4,1.9,1.5,81.8
12.0,102.0,6.0,8,19.0,0.9,9.62,1007.52857142857,1.42857142857143,22.8714285714286,84.2857142857143
37.0,101.0,6.0,20,33.0,0.7,0.0,1008.6,1.4,28.7,78.8
111.0,87.0,28.0,70,92.0,1.5,0.0,1026.7,0.68,6.3,73.75
76.0,258.0,7.0,38,38.0,1.0,0.0,994.2625,0.75,32.375,74.25
